"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4514","Links Functionality","chromium","Mon Jan 19 16:29:47 UTC 2026","passed","Mon Jan 19 16:29:52 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/links.spec.js","",""
"","1382","Nested Frames","chromium","Mon Jan 19 16:29:31 UTC 2026","passed","Mon Jan 19 16:29:32 UTC 2026","Test suite : Nested Frames","alerts_frame_windows/nested_frames.spec.js","",""
"","1902","Valid Link","chromium","Mon Jan 19 16:29:33 UTC 2026","passed","Mon Jan 19 16:29:35 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","1512","Browser Windows : New Tab","chromium","Mon Jan 19 16:29:21 UTC 2026","passed","Mon Jan 19 16:29:23 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","1615","Prompt Box Alert","chromium","Mon Jan 19 16:29:20 UTC 2026","passed","Mon Jan 19 16:29:21 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","3459","Container Restricted Draggable","chromium","Mon Jan 19 16:30:09 UTC 2026","passed","Mon Jan 19 16:30:12 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1511","Text Box Test","chromium","Mon Jan 19 16:29:53 UTC 2026","passed","Mon Jan 19 16:29:54 UTC 2026","Elements Suite: Text_Box","Elements_demoQa/text_box.spec.js","",""
"","1606","Select Menu","chromium","Mon Jan 19 16:31:00 UTC 2026","passed","Mon Jan 19 16:31:01 UTC 2026","Test Suite : Select Menu","widgets_/select_menu.spec.js","",""
"","1415","Resizeable","chromium","Mon Jan 19 16:30:35 UTC 2026","passed","Mon Jan 19 16:30:36 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","1431","Browser Windows : New Window Message","chromium","Mon Jan 19 16:29:25 UTC 2026","passed","Mon Jan 19 16:29:26 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","1339","Valid Image - Broken Image Tests","chromium","Mon Jan 19 16:29:32 UTC 2026","passed","Mon Jan 19 16:29:33 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","1387","Tabs","chromium","Mon Jan 19 16:31:03 UTC 2026","passed","Mon Jan 19 16:31:04 UTC 2026","Test Suite : Tabs","widgets_/tabs.spec.js","",""
"","1713","Expand checkbox tree","chromium","Mon Jan 19 16:29:38 UTC 2026","passed","Mon Jan 19 16:29:40 UTC 2026","Elements Suite: Check_Box","Elements_demoQa/check_box.spec.js","",""
