"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3455","Web Tables","chromium","Tue Jan 20 10:29:57 UTC 2026","passed","Tue Jan 20 10:30:00 UTC 2026","Elements Suite: Web Tables","Elements_demoQa/web_tables.spec.js","",""
"","5256","Links Functionality","chromium","Tue Jan 20 10:29:47 UTC 2026","passed","Tue Jan 20 10:29:52 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/links.spec.js","",""
"","2003","Valid Image - Broken Image Tests","chromium","Tue Jan 20 10:29:29 UTC 2026","passed","Tue Jan 20 10:29:31 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","1587","Tabs","chromium","Tue Jan 20 10:31:08 UTC 2026","passed","Tue Jan 20 10:31:09 UTC 2026","Test Suite : Tabs","widgets_/tabs.spec.js","",""
"","2222","Valid Link","chromium","Tue Jan 20 10:29:32 UTC 2026","passed","Tue Jan 20 10:29:34 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","1616","Radio Button Test","chromium","Tue Jan 20 10:29:52 UTC 2026","passed","Tue Jan 20 10:29:54 UTC 2026","Elements Suite: Radio Button Tests","Elements_demoQa/radio_button.spec.js","",""
"","3954","Simple Draggable","chromium","Tue Jan 20 10:30:02 UTC 2026","passed","Tue Jan 20 10:30:06 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","2165","test","chromium","Tue Jan 20 10:30:47 UTC 2026","passed","Tue Jan 20 10:30:49 UTC 2026","Test Suite : Accordian","widgets_/accordian.spec.js","",""
"","3800","Cursor Style Draggable","chromium","Tue Jan 20 10:30:14 UTC 2026","passed","Tue Jan 20 10:30:18 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","4072","Tool Tips","chromium","Tue Jan 20 10:31:09 UTC 2026","passed","Tue Jan 20 10:31:14 UTC 2026","Test Suite : Tool Tips","widgets_/tool_tips.spec.js","",""
"","3761","Container Restricted Draggable","chromium","Tue Jan 20 10:30:10 UTC 2026","passed","Tue Jan 20 10:30:14 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1687","Browser Windows : New Tab","chromium","Tue Jan 20 10:29:16 UTC 2026","passed","Tue Jan 20 10:29:18 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
