"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4022","Tool Tips","chromium","Tue Jan 20 06:09:31 UTC 2026","passed","Tue Jan 20 06:09:35 UTC 2026","Test Suite : Tool Tips","widgets_/tool_tips.spec.js","",""
"","5190","Links Functionality","chromium","Tue Jan 20 06:08:11 UTC 2026","passed","Tue Jan 20 06:08:16 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/links.spec.js","",""
"","7947","Test case","chromium","Tue Jan 20 06:09:18 UTC 2026","passed","Tue Jan 20 06:09:26 UTC 2026","Test suite","widgets_/progress_bar.spec.js","",""
"","4688","Revert Droppable","chromium","Tue Jan 20 06:08:57 UTC 2026","passed","Tue Jan 20 06:09:02 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1795","Text Box Test","chromium","Tue Jan 20 06:08:18 UTC 2026","passed","Tue Jan 20 06:08:19 UTC 2026","Elements Suite: Text_Box","Elements_demoQa/text_box.spec.js","",""
"","1658","Resizeable Free","chromium","Tue Jan 20 06:09:03 UTC 2026","passed","Tue Jan 20 06:09:05 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","3453","Axis Restricted Draggable","chromium","Tue Jan 20 06:08:31 UTC 2026","passed","Tue Jan 20 06:08:35 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","7501","Dynamic Properties Functionality","chromium","Tue Jan 20 06:08:03 UTC 2026","passed","Tue Jan 20 06:08:11 UTC 2026","Elements Suite: Dynamic Properties Functionality","Elements_demoQa/dynamic_properties.spec.js","",""
"","3535","Container Restricted Draggable","chromium","Tue Jan 20 06:08:35 UTC 2026","passed","Tue Jan 20 06:08:38 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","4482","Simple Droppable","chromium","Tue Jan 20 06:08:42 UTC 2026","passed","Tue Jan 20 06:08:46 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1394","Selectable","chromium","Tue Jan 20 06:09:05 UTC 2026","passed","Tue Jan 20 06:09:06 UTC 2026","Test Suite : Selectable","interactions/selectable.spec.js","",""
"","2270","Test case","chromium","Tue Jan 20 06:09:14 UTC 2026","passed","Tue Jan 20 06:09:17 UTC 2026","Test suite : Date Picker","widgets_/date_picker.spec.js","",""
"","1402","Timer Alert","chromium","Tue Jan 20 06:07:40 UTC 2026","passed","Tue Jan 20 06:07:41 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","1470","Sortable Grid","chromium","Tue Jan 20 06:09:06 UTC 2026","passed","Tue Jan 20 06:09:08 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","2062","Student Registration Form","chromium","Tue Jan 20 06:08:26 UTC 2026","passed","Tue Jan 20 06:08:28 UTC 2026","Elements Suite => Form","Form_Application/form_application.spec.js","",""
